时间,人群名称,人群类型,推广设备,产品线,计划,单元,展现数,点击数,点击率,总费用,千次展现成本,平均点击成本,总订单行,总订单金额,转化率,ROI,
20190604~20190626,【新】近30天已购电视影音未购洗衣机,新标签人群,无线,京东快车(搜索),【A++】TB80V80WDCLG_小天鹅洗衣机_单投,搜索无线,3920,253,6.45%,750.92,191.56,2.97,44,85736.00,17.39%,114.17,
20190604~20190626,空调核心人群（格力美的海尔奥克斯TCL）,标签人群,PC,京东快车(搜索),【A+++】TG100V62ADS5_小天鹅洗衣机_单投,TG100V62ADS5搜索PC,3907,90,2.30%,239.28,61.24,2.66,30,43976.00,33.33%,183.78,
20190604~20190626,洗衣机意向人群（海尔西门子TCL松下海信,标签人群,PC,京东快车(搜索),【A+++】TD100V86WMADY5_小天鹅洗衣机_单投,TD100V86WMADY5搜索PC,3897,47,1.21%,97.09,24.91,2.07,2,4398.00,4.26%,45.30,
20190604~20190626,热水器核心人群（美的海尔林内）,标签人群,无线,京东快车(搜索),【B】TB90V60WD_小天鹅洗衣机_单投,TB90V60WD搜索无线,3875,236,6.09%,438.61,113.19,1.86,119,222256.00,50.42%,506.73,
20190604~20190626,冰箱核心人群（美海美菱容声西门子）,标签人群,PC,京东快车(搜索),【A+++】TD100V86WMADY5_小天鹅洗衣机_单投,搜索无线,3857,62,1.61%,179.35,46.50,2.89,20,93279.00,32.26%,520.09,
20190604~20190626,自定义-西门子10公斤滚筒,标签人群,无线,京东快车(搜索),【A++】TG100V62WADY5_小天鹅洗衣机_单投,TG100V62WADY5搜索无线,3847,445,11.57%,1146.65,298.06,2.58,83,256622.00,18.65%,223.80,
20190604~20190626,自定义-10公斤滚筒前10-SKU不拓展30天,标签人群,无线,京东快车(搜索),【A++++】TG100V20WDG_小天鹅洗衣机_单投,TG100V20WDG搜索-PC,3846,830,21.58%,1465.65,381.08,1.77,186,364262.00,22.41%,248.53,
20190604~20190626,洗衣机品牌人群（海尔西门子博世三洋LG）,标签人群,PC,京东快车(搜索),【A++】TB100V80WDCLG_小天鹅洗衣机_单投,搜索无线,3818,61,1.60%,201.27,52.72,3.30,23,74880.00,37.70%,372.04,
20190604~20190626,美的系洗衣机意向人群（美的+小天鹅）,标签人群,无线,品牌聚效,12月份计划_小天鹅洗衣机,无线首焦-品牌人群[意向],3813,11,0.29%,110.78,29.05,10.07,-,-,-,-,
20190604~20190626,热水器核心人群（美的海尔林内）,标签人群,PC,京东快车(搜索),【A++++】TG80V20DG5_小天鹅洗衣机_单投,TG80V20DG5搜索PC,3781,166,4.39%,337.43,89.24,2.03,68,246805.00,40.96%,731.43,
20190604~20190626,洗衣机品牌人群（统帅TCL海信志高威力）,标签人群,PC,京东快车(搜索),【A++】TB100V60_小天鹅洗衣机_单投,TB100V60搜索PC,3781,43,1.14%,87.70,23.19,2.04,7,9998.00,16.28%,114.00,
20190604~20190626,【新】近30天浏览加购厨大电未购洗衣机,新标签人群,无线,京东快车(搜索),【A++】TB100V80WDCLG_小天鹅洗衣机_单投,搜索无线,3777,267,7.07%,809.58,214.34,3.03,39,70448.00,14.61%,87.02,
20190604~20190626,自定义-海尔冰箱扩展至三级类目+品牌1年已购,标签人群,PC,京东快车(搜索),【A+++】TD100V81WDG_小天鹅洗衣机_单投,搜索-无线,3777,132,3.49%,428.82,113.53,3.25,69,189006.00,52.27%,440.76,
20190604~20190626,自定义-冰箱top176不拓展,标签人群,PC,京东快车(搜索),【A++++】TG80V20DG5_小天鹅洗衣机_单投,TG80V20DG5搜索PC,3759,203,5.40%,427.21,113.65,2.10,81,193392.00,39.90%,452.69,
20190604~20190626,冰箱意向人群（康佳TCL奥玛三星海信）,标签人群,无线,京东快车(搜索),【B】TB100V60WD_小天鹅洗衣机_单投,TB100V60WD搜索无线,3706,212,5.72%,490.22,132.28,2.31,155,756307.00,73.11%,1542.79,
20190604~20190626,自定义-冰箱400-500L浏览加购未购人群30,标签人群,PC,京东快车(搜索),【A+++】TG100V86WMDY5_小天鹅洗衣机_单投,搜索-无线,3700,171,4.62%,565.82,152.92,3.31,87,734268.00,50.88%,1297.71,
20190604~20190626,洗碗机核心人群（美的海尔方太西门子）,标签人群,无线,京东快车(搜索),【A+++】TD100V86WMADY5_小天鹅洗衣机_单投,搜索无线,3695,455,12.31%,1797.11,486.36,3.95,71,247354.00,15.60%,137.64,
20190604~20190626,自定义-TB80V80WDCLG自身人群,标签人群,无线,京东快车(搜索),【B】TB80VT818DCL_小天鹅洗衣机_单投,TB80VT818DCL搜索无线,3693,627,16.98%,1236.76,334.89,1.97,125,200599.00,19.94%,162.20,
20190604~20190626,冰箱意向人群（康佳TCL奥玛三星海信）,标签人群,PC,京东快车(搜索),【A+++】TD100V81WDG_小天鹅洗衣机_单投,TD100V81WDG搜索PC,3690,143,3.88%,407.63,110.47,2.85,20,38401.00,13.99%,94.21,
20190604~20190626,【新】近30天已购厨房大电未购洗衣机,新标签人群,无线,京东快车(搜索),【A++】TB80V80WDCLG_小天鹅洗衣机_单投,搜索无线,3688,248,6.72%,742.37,201.29,2.99,18,26816.00,7.26%,36.12,
20190604~20190626,冰箱意向人群（美海美菱容声西门子）,标签人群,PC,京东快车(搜索),【A++】TB100V80WDCLG_小天鹅洗衣机_单投,搜索无线,3684,38,1.03%,122.21,33.17,3.22,31,93407.00,81.58%,764.32,
20190604~20190626,美的冰箱已购用户,标签人群,无线,京东快车(搜索),【B】TB100V60WD_小天鹅洗衣机_单投,TB100V60WD搜索无线,3679,270,7.34%,644.21,175.10,2.39,202,885477.00,74.81%,1374.52,
20190604~20190626,自定义-美的冰箱近3个月购买,标签人群,无线,京东快车(搜索),【B】TB100V60WD_小天鹅洗衣机_单投,TB100V60WD搜索无线,3679,270,7.34%,644.21,175.10,2.39,202,885477.00,74.81%,1374.52,
20190604~20190626,【新】近30天已购热水器未购洗衣机,新标签人群,无线,京东快车(搜索),【A++】TB80V80WDCLG_小天鹅洗衣机_单投,搜索无线,3671,257,7.00%,763.21,207.90,2.97,46,99874.00,17.90%,130.86,
20190604~20190626,空调核心人群（扬子海信长虹科龙志高）,标签人群,无线,京东快车(搜索),【A++】TD100V80WDX_小天鹅洗衣机_单投,搜索-无线,3660,321,8.77%,1084.08,296.20,3.38,92,217546.00,28.66%,200.67,
20190604~20190626,自定义-西门子10公斤滚筒,标签人群,无线,京东快车(搜索),【新品】TD100V62WIAD5_小天鹅洗衣机_单投,搜索-无线,3654,405,11.08%,1059.02,289.82,2.61,34,112263.00,8.40%,106.01,
20190604~20190626,洗衣机意向人群（海尔西门子TCL松下海信,标签人群,PC,京东快车(搜索),【A++++】TG80V20DG5_小天鹅洗衣机_单投,搜索无线,3650,165,4.52%,388.60,106.47,2.36,186,489780.00,112.73%,1260.37,
20190604~20190626,洗衣机意向人群（三洋LG统帅博世创维）,标签人群,PC,京东快车(搜索),【A++】TB100V60_小天鹅洗衣机_单投,TB100V60搜索PC,3634,45,1.24%,96.15,26.46,2.14,4,6796.00,8.89%,70.68,
20190604~20190626,九数_618_滚筒_类目内_高分段_美的品牌倾向_0608,外部导入人群,无线,京东直投,,,3626,38,1.05%,27.74,7.65,0.73,2,3798.00,5.26%,136.91,
20190604~20190626,电视核心人群（海信小米长虹酷开飞利浦）,标签人群,无线,京东快车(搜索),【B】TB80VT818DCL_小天鹅洗衣机_单投,TB80VT818DCL搜索无线,3604,219,6.08%,472.06,130.98,2.16,109,175889.00,49.77%,372.60,
20190604~20190626,九数_618_滚筒_类目内_高分段_4k以上_0612,外部导入人群,无线,京东快车(搜索),【A+++】TD100V62WADS5_小天鹅洗衣机_单投,TD100V62WADS5搜索无线,3598,586,16.29%,2361.08,656.22,4.03,56,163493.00,9.56%,69.25,
20190604~20190626,油烟机核心人群（老板方太美的海尔华帝）,标签人群,无线,京东快车(搜索),【A+++】TD100V62WADS5_小天鹅洗衣机_单投,TD100V62WADS5搜索无线,3581,377,10.53%,1612.52,450.30,4.28,41,101949.00,10.88%,63.22,
20190604~20190626,洗衣机意向人群（三洋LG统帅博世创维）,标签人群,PC,京东快车(搜索),【A+++】TG100V62ADS5_小天鹅洗衣机_单投,搜索无线,3578,100,2.79%,298.10,83.31,2.98,45,81013.00,45.00%,271.76,
20190604~20190626,近90天内购买所选种子的竞品品牌商品的人群,定向推荐人群,PC,京东快车(搜索),【A++】TB80V80WDCLG_小天鹅洗衣机_单投,搜索无线,3575,88,2.46%,211.46,59.15,2.40,16,42020.00,18.18%,198.71,
20190604~20190626,洗衣机竞品包1（海尔+统帅+三洋）,标签人群,PC,京东快车(搜索),【A++】TB100V80WDCLG_小天鹅洗衣机_单投,搜索无线,3562,58,1.63%,192.56,54.06,3.32,22,73181.00,37.93%,380.04,
20190604~20190626,洗衣机品牌人群（惠而浦大宇创维奥克斯容声,标签人群,PC,京东快车(搜索),【A++++】TG80V20DG5_小天鹅洗衣机_单投,TG80V20DG5搜索PC,3558,80,2.25%,165.82,46.60,2.07,20,32430.00,25.00%,195.57,
20190604~20190626,自定义-热水器top178不扩展,标签人群,无线,京东快车(搜索),【A++】TB100V60_小天鹅洗衣机_单投,TB100V60搜索PC,3535,260,7.36%,729.16,206.27,2.80,210,574563.00,80.77%,787.98,
20190604~20190626,油烟机核心人群（老板方太美的海尔华帝）,标签人群,PC,京东快车(搜索),【A++++】TG80V20DG5_小天鹅洗衣机_单投,TG80V20DG5搜索PC,3522,165,4.68%,349.69,99.29,2.12,66,232300.00,40.00%,664.30,
20190604~20190626,洗衣机品牌人群（海尔西门子博世三洋LG）,标签人群,PC,京东快车(搜索),【A++】TB80V80WDCLG_小天鹅洗衣机_单投,搜索无线,3522,80,2.27%,196.55,55.81,2.46,15,41023.00,18.75%,208.72,
20190604~20190626,燃气灶核心人群（苏泊尔万家乐万和康宝帅康,标签人群,无线,京东快车(搜索),【A++++】TG100V20WDG_小天鹅洗衣机_单投,搜索-无线,3520,589,16.73%,1780.02,505.69,3.02,662,2046533.00,112.39%,1149.72,
20190604~20190626,洗衣机品牌人群（统帅TCL海信志高威力）,标签人群,PC,京东快车(搜索),【A+++】TG100V62ADS5_小天鹅洗衣机_单投,TG100V62ADS5搜索PC,3502,54,1.54%,152.17,43.45,2.82,24,30582.00,44.44%,200.97,
20190604~20190626,冰箱意向人群（美海美菱容声西门子）,标签人群,无线,京东快车(搜索),【A++++】TG80V20DG5_小天鹅洗衣机_单投,TG80V20DG5搜索PC,3491,486,13.92%,680.87,195.04,1.40,81,149820.00,16.67%,220.04,
20190604~20190626,自定义-海尔冰箱扩展至三级类目+品牌1年已购,标签人群,PC,京东快车(搜索),【A+++】TG100V86WMDY5_小天鹅洗衣机_单投,TG100V86WMDY5搜索-PC,3486,89,2.55%,234.63,67.31,2.64,33,103589.00,37.08%,441.50,
20190604~20190626,自定义-冰箱top176不拓展,标签人群,无线,京东快车(搜索),【B】TB100V60WD_小天鹅洗衣机_单投,TB100V60WD搜索无线,3468,257,7.41%,616.28,177.70,2.40,195,876006.00,75.88%,1421.44,
20190604~20190626,自定义-TG100V20WDG单品人群,标签人群,无线,京东快车(搜索),【A++++】TG100V20WDG_小天鹅洗衣机_单投,TG100V20WDG搜索-PC,3464,789,22.78%,1384.15,399.58,1.75,167,323782.00,21.17%,233.92,
20190604~20190626,热水器核心人群（美的海尔林内）,标签人群,无线,京东快车(搜索),【B】TB100V60WD_小天鹅洗衣机_单投,TB100V60WD搜索无线,3456,249,7.20%,582.65,168.59,2.34,226,926908.00,90.76%,1590.85,
20190604~20190626,九数_618_滚筒_类目内_高分段_2.5k_3k_0612,外部导入人群,无线,京东快车(搜索),【A+++】TD100V86WMADY5_小天鹅洗衣机_单投,搜索无线,3417,494,14.46%,1923.83,563.02,3.89,41,132933.00,8.30%,69.10,
20190604~20190626,冰箱意向人群（美海美菱容声西门子）,标签人群,PC,京东快车(搜索),【A++】TB80V80WDCLG_小天鹅洗衣机_单投,搜索无线,3401,72,2.12%,192.63,56.64,2.68,10,30782.00,13.89%,159.80,
20190604~20190626,洗衣机品牌人群（海尔西门子博世三洋LG）,标签人群,PC,京东快车(搜索),【A+++】TD100V86WMADY5_小天鹅洗衣机_单投,TD100V86WMADY5搜索PC,3391,35,1.03%,72.07,21.25,2.06,1,699.00,2.86%,9.70,
20190604~20190626,洗衣机竞品包2（西门子+博世+松下）,标签人群,PC,京东快车(搜索),【A+++】TG100V62ADS5_小天鹅洗衣机_单投,TG100V62ADS5搜索PC,3361,76,2.26%,208.53,62.04,2.74,30,46476.00,39.47%,222.87,
20190604~20190626,空调意向人群（扬子海信长虹科龙志高）,标签人群,无线,京东快车(搜索),【A++】TB100V60_小天鹅洗衣机_单投,TB100V60搜索PC,3353,189,5.64%,533.18,159.02,2.82,155,462489.40,82.01%,867.42,
20190604~20190626,冰箱核心人群（康佳TCL奥玛三星海信）,标签人群,无线,京东快车(搜索),【A+++】TD100V86WMADY5_小天鹅洗衣机_单投,搜索无线,3339,319,9.55%,1290.73,386.56,4.05,80,201771.00,25.08%,156.32,
20190604~20190626,冰箱核心人群（康佳三星TCL奥玛海信）,标签人群,无线,京东快车(搜索),【A+++】TD100V86WMADY5_小天鹅洗衣机_单投,搜索无线,3339,319,9.55%,1290.73,386.56,4.05,80,201771.00,25.08%,156.32,
20190604~20190626,智能定向人群-视觉定向,智能定向,无线,京东直投,,,3334,29,0.87%,26.40,7.92,0.91,-,-,-,-,
20190604~20190626,自定义-洗衣机竞品top100-7天,标签人群,无线,京东快车(搜索),【A++++】TG80V20DG5_小天鹅洗衣机_单投,TG80V20DG5搜索PC,3334,473,14.19%,742.04,222.57,1.57,82,144668.00,17.34%,194.96,
20190604~20190626,空调核心人群（格力美的海尔奥克斯TCL）,标签人群,无线,京东快车(搜索),【A++++】TG80V20DG5_小天鹅洗衣机_单投,TG80V20DG5搜索PC,3327,470,14.13%,661.88,198.94,1.41,78,143423.00,16.60%,216.69,
20190604~20190626,自定义-海尔10KG滚筒-不拓展,标签人群,PC,京东快车(搜索),【A+++】TG100V86WMDY5_小天鹅洗衣机_单投,搜索-无线,3316,158,4.76%,538.82,162.49,3.41,83,730884.00,52.53%,1356.45,
20190604~20190626,【新】近30天加购竞品洗衣机未购洗衣机,新标签人群,无线,京东快车(搜索),【新品】TD100V62WIAD5_小天鹅洗衣机_单投,搜索-无线,3288,305,9.28%,789.64,240.16,2.59,18,67557.00,5.90%,85.55,
20190604~20190626,冰箱核心人群（康佳TCL奥玛三星海信）,标签人群,无线,京东快车(搜索),【B】TB90V60WD_小天鹅洗衣机_单投,TB90V60WD搜索无线,3268,160,4.90%,300.15,91.85,1.88,97,191545.00,60.63%,638.16,
20190604~20190626,冰箱意向人群（康佳TCL奥玛三星海信）,标签人群,PC,京东快车(搜索),【A++++】TG80V20DG5_小天鹅洗衣机_单投,TG80V20DG5搜索PC,3258,138,4.24%,295.12,90.58,2.14,50,164007.00,36.23%,555.73,
20190604~20190626,空调核心人群（格力美的海尔奥克斯TCL）,标签人群,PC,京东快车(搜索),【A+++】TD100V86WMADY5_小天鹅洗衣机_单投,搜索无线,3247,48,1.48%,135.05,41.59,2.81,19,95480.00,39.58%,707.00,
20190604~20190626,【新】近30天浏览加购空调未购洗衣机,新标签人群,无线,京东快车(搜索),【A+】TB90V88WDCLG_小天鹅洗衣机_单投,搜索无线,3243,151,4.66%,607.14,187.22,4.02,14,18943.00,9.27%,31.20,
20190604~20190626,油烟机核心人群（苏泊尔万家乐万和统帅帅康,标签人群,无线,京东快车(搜索),【A++】TD100V80WDX_小天鹅洗衣机_单投,搜索-无线,3232,287,8.88%,978.65,302.80,3.41,55,129001.00,19.16%,131.82,
20190604~20190626,油烟机核心人群（苏泊尔万家乐万和统帅帅康,标签人群,无线,京东快车(搜索),【A++++】TG100V20WDG_小天鹅洗衣机_单投,搜索-无线,3225,606,18.79%,1834.56,568.86,3.03,628,1979214.00,103.63%,1078.85,
20190604~20190626,【新】近30天已购空调未购洗衣机,新标签人群,无线,京东快车(搜索),【A+】TB90V88WDCLG_小天鹅洗衣机_单投,搜索无线,3225,117,3.63%,466.43,144.63,3.99,20,31802.00,17.09%,68.18,
20190604~20190626,燃气灶核心人群（苏泊尔万家乐万和康宝帅康,标签人群,无线,京东快车(搜索),【A++】TD100V80WDX_小天鹅洗衣机_单投,搜索-无线,3215,265,8.24%,897.65,279.21,3.39,73,163763.00,27.55%,182.44,
20190604~20190626,油烟机意向人群（老板方太美的海尔华帝）,标签人群,PC,京东快车(搜索),【A+++】TG100V86WMDY5_小天鹅洗衣机_单投,搜索-无线,3213,120,3.73%,392.24,122.08,3.27,103,778699.00,85.83%,1985.26,
20190604~20190626,洗衣机品牌人群（统帅TCL海信志高威力）,标签人群,无线,京东快车(搜索),【A++++】TG80V20DG5_小天鹅洗衣机_单投,TG80V20DG5搜索PC,3203,330,10.30%,515.56,160.96,1.56,38,69060.00,11.52%,133.95,
20190604~20190626,冰箱意向人群（美海美菱容声西门子）,标签人群,PC,京东快车(搜索),【A++++】TG80V20DG5_小天鹅洗衣机_单投,搜索无线,3192,162,5.08%,392.07,122.83,2.42,186,482555.00,114.81%,1230.79,
20190604~20190626,【新】近30天浏览加购热水器未购洗衣机,新标签人群,无线,京东快车(搜索),【A++】TB100V80WDCLG_小天鹅洗衣机_单投,搜索无线,3183,268,8.42%,821.45,258.07,3.07,35,73703.00,13.06%,89.72,
20190604~20190626,【新】近30天加购（小天鹅+美的）未购洗衣机,新标签人群,无线,京东快车(搜索),【新品】TD100V62WIAD5_小天鹅洗衣机_单投,搜索-无线,3161,364,11.52%,896.59,283.64,2.46,32,107803.00,8.79%,120.24,
20190604~20190626,洗衣机品牌人群（海尔西门子博世三洋LG）,标签人群,PC,京东快车(搜索),【A++++】TG80V20DG5_小天鹅洗衣机_单投,搜索无线,3139,149,4.75%,355.69,113.31,2.39,196,495418.00,131.54%,1392.84,
20190604~20190626,空调意向人群（格力美的海尔奥克斯TCL）,标签人群,无线,京东快车(搜索),【A+++】TG100V86WMDY5_小天鹅洗衣机_单投,TG100V86WMDY5搜索-PC,3120,187,5.99%,397.33,127.35,2.12,12,44887.00,6.42%,112.97,
20190604~20190626,洗衣机意向人群（三洋LG统帅博世创维）,标签人群,PC,京东快车(搜索),【A+++】TD100V81WDG_小天鹅洗衣机_单投,搜索-无线,3118,73,2.34%,226.08,72.51,3.10,17,32364.00,23.29%,143.15,
20190604~20190626,洗衣机竞品包2（西门子+博世+松下）,标签人群,PC,京东快车(搜索),【A++】TB100V60_小天鹅洗衣机_单投,TB100V60搜索PC,3091,26,0.84%,54.25,17.55,2.09,3,5197.00,11.54%,95.80,
20190604~20190626,电视核心人群（海信小米长虹酷开飞利浦）,标签人群,PC,京东快车(搜索),【A+++】TD100V81WDG_小天鹅洗衣机_单投,搜索-无线,3073,88,2.86%,271.14,88.23,3.08,48,136427.00,54.55%,503.16,
20190604~20190626,燃气灶核心人群（老板方太美的海尔华帝）,标签人群,无线,京东快车(搜索),【A+++】TD100V86WMADY5_小天鹅洗衣机_单投,搜索无线,3048,374,12.27%,1492.38,489.63,3.99,100,287282.00,26.74%,192.50,
20190604~20190626,洗衣机竞品包1（海尔+统帅+三洋）,标签人群,PC,京东快车(搜索),【A+++】TD100V86WMADY5_小天鹅洗衣机_单投,TD100V86WMADY5搜索PC,3047,30,0.98%,57.59,18.90,1.92,1,699.00,3.33%,12.14,
20190604~20190626,美的冰箱已购用户,标签人群,PC,京东快车(搜索),【A+++】TG100V86WMDY5_小天鹅洗衣机_单投,搜索-无线,3035,116,3.82%,374.96,123.55,3.23,98,768216.00,84.48%,2048.79,
20190604~20190626,自定义-TG100V20WDG单品人群,标签人群,PC,京东快车(搜索),【A+++】TG100V86WMDY5_小天鹅洗衣机_单投,搜索-无线,3030,105,3.47%,352.29,116.27,3.36,34,86805.00,32.38%,246.40,
20190604~20190626,自定义-冰箱400-500L浏览加购未购人群30,标签人群,无线,京东快车(搜索),【B】TB100V60WD_小天鹅洗衣机_单投,TB100V60WD搜索无线,3013,240,7.97%,562.39,186.65,2.34,195,885821.00,81.25%,1575.10,
