时间,人群名称,人群类型,推广设备,产品线,计划,单元,展现数,点击数,点击率,总费用,千次展现成本,平均点击成本,总订单行,总订单金额,转化率,ROI,
20190604~20190626,【新】九阳京东自营旗舰店近30天浏览未购烤箱,新标签人群,无线,京东快车(搜索),X6-348E_电烤箱_单投,搜索无线-烤箱,2507,108,4.31%,694.52,277.03,6.43,5,1138.00,4.63%,1.64,
20190604~20190626,【新】近30天已购海鲜水产未购微波炉人群,新标签人群,无线,京东快车(搜索),M3-L234E_微波炉_单投,无线搜索,2502,186,7.43%,731.05,292.19,3.93,40,12311.00,21.51%,16.84,
20190604~20190626,【新】蒸箱竞品1top200近30天浏览或加购未购蒸箱微烤,新标签人群,PC,京东快车(搜索),【+++】伯爵_蒸箱_单投,搜索无线,2491,43,1.73%,228.87,91.88,5.32,-,-,-,-,
20190604~20190626,【新】美的电烤箱旗舰店近30天浏览或加购未购微波炉烤箱,新标签人群,无线,京东快车(搜索),【+++】PT2531_电烤箱_单投,搜索无线,2487,272,10.94%,892.92,359.03,3.28,62,8377.00,22.79%,9.38,
20190604~20190626,【新】老板油烟机top100近30天浏览或加购未购蒸箱微烤,新标签人群,无线,京东快车(搜索),【+++】候爵_蒸箱_单投,搜索无线,2486,346,13.92%,5239.15,2107.46,15.14,33,57281.00,9.54%,10.93,
20190604~20190626,【新】小熊其他品牌店铺近30天浏览未购烤箱,新标签人群,无线,京东快车(搜索),【+++】T7-L384D_电烤箱_单投,搜索无线,2478,162,6.54%,791.26,319.31,4.88,38,7015.00,23.46%,8.87,
20190604~20190626,默认浏览人群,京选人群,无线,京东快车(搜索),绅士 TPN26MSS-SSL_蒸箱_单投,搜索无线,2477,316,12.76%,6193.25,2500.30,19.60,41,56673.00,12.97%,9.15,
20190604~20190626,【新】近30天浏览竞品蒸箱未购蒸箱,新标签人群,无线,京东快车(搜索),绅士 TPN26MSS-SSL_蒸箱_单投,搜索无线,2471,263,10.64%,6502.25,2631.42,24.72,35,47990.00,13.31%,7.38,
20190604~20190626,【新】美的微波炉其他店铺近30天浏览或加购未购微波炉烤箱,新标签人群,PC,京东快车(搜索),W3-NR_微波炉_单投,PC搜索,2446,37,1.51%,80.23,32.80,2.17,12,3669.00,32.43%,45.73,
20190604~20190626,【新】微波炉格兰仕品牌近30天top150浏览未购,新标签人群,无线,京东快车(搜索),M1-L202B_微波炉_单投,PC搜索,2436,391,16.05%,1242.38,510.01,3.18,71,19863.00,18.16%,15.99,
20190604~20190626,【新】老板油烟机top100近30天浏览或加购未购蒸箱微烤,新标签人群,PC,京东快车(搜索),极光蒸箱_蒸箱_单投,搜索PC,2435,25,1.03%,236.56,97.15,9.46,2,3268.00,8.00%,13.81,
20190604~20190626,【新】近30天浏览未购竞品烤箱2,新标签人群,PC,京东快车(搜索),X6-348E_电烤箱_单投,搜索PC-烤箱,2428,34,1.40%,159.32,65.62,4.69,1,2797.00,2.94%,17.56,
20190604~20190626,【新】松下其他店铺近30天浏览或加购未购微波炉烤箱,新标签人群,无线,京东快车(搜索),【+++】M1-L201B_微波炉_单投,无线搜索,2425,273,11.26%,800.32,330.03,2.93,59,14152.00,21.61%,17.68,
20190604~20190626,【新】老板乐创品牌其他店铺近30天浏览未购高端烤箱蒸箱,新标签人群,PC,京东快车(搜索),EA0965SC-80SE_蒸箱_单投,搜索PC,2421,10,0.41%,138.38,57.16,13.84,-,-,-,-,
20190604~20190626,【新】美的厨电自营店铺近30天浏览或加购未购微波炉烤箱,新标签人群,无线,京东快车(搜索),【+++】X3-233A_微波炉__单投,PC搜索,2419,344,14.22%,1101.62,455.40,3.20,83,43040.00,24.13%,39.07,
20190604~20190626,【新】小熊其他品牌店铺近30天浏览未购烤箱,新标签人群,无线,京东快车(搜索),【+++】T4-L326F_电烤箱_单投,搜索无线,2414,205,8.49%,994.46,411.96,4.85,41,8090.50,20.00%,8.14,
20190604~20190626,【新】苏泊尔京东自营旗舰店近30天浏览未购烤箱,新标签人群,无线,京东快车(搜索),S5-L300E_电烤箱_单投,搜索无线,2412,67,2.78%,307.70,127.57,4.59,6,3255.00,8.96%,10.58,
20190604~20190626,近30天内加购、加关注所选种子商品的人群,定向推荐人群,无线,京东快车(搜索),名爵一体机_蒸箱_单投,搜索无线,2411,302,12.53%,3384.20,1403.65,11.21,38,95171.00,12.58%,28.12,
20190604~20190626,【新】烤箱近30天搜索偏好未购买微烤,新标签人群,PC,京东快车(搜索),【新品】T1-109F_电烤箱_单投,搜索PC,2410,29,1.20%,76.42,31.71,2.64,6,633.00,20.69%,8.28,
20190604~20190626,【新】美的烤箱近30天top100加购未购,新标签人群,无线,京东快车(搜索),T7-L385F_电烤箱_单投,搜索无线,2404,137,5.70%,656.82,273.22,4.79,33,7776.00,24.09%,11.84,
20190604~20190626,【新】九阳京东自营旗舰店近30天浏览未购烤箱,新标签人群,PC,京东快车(搜索),【+++】T4-L326F_电烤箱_单投,搜索PC,2403,19,0.79%,60.79,25.30,3.20,2,258.00,10.53%,4.24,
20190604~20190626,九数_20190530出包_微波炉_50万,外部导入人群,无线,品牌聚效,6月份聚效-厨小,微波炉九数,2401,8,0.33%,101.54,42.29,12.69,-,-,-,-,
20190604~20190626,【新】美的微波炉其他店铺近30天浏览或加购未购微波炉烤箱,新标签人群,PC,京东快车(搜索),X5-L253E_微波炉_单投,PC搜索,2398,13,0.54%,67.82,28.28,5.22,6,1599.00,46.15%,23.58,
20190604~20190626,【新】方太油烟机top50近30天浏览或加购未购蒸箱微烤,新标签人群,PC,京东快车(搜索),极光蒸箱_蒸箱_单投,搜索PC,2395,34,1.42%,337.78,141.04,9.93,2,1999.00,5.88%,5.92,
20190604~20190626,【新】美的电烤箱旗舰店近30天浏览或加购未购微波炉烤箱,新标签人群,无线,京东快车(搜索),【+++】T3-L322E_电烤箱_单投,搜索无线,2391,227,9.49%,1172.81,490.51,5.17,52,11933.00,22.91%,10.17,
20190604~20190626,【新】美的厨小自营店铺30天浏览未购微蒸烤,新标签人群,无线,京东快车(搜索),【+++】X3-233A_微波炉__单投,PC搜索,2382,335,14.06%,1080.88,453.77,3.23,203,80771.00,60.60%,74.73,
20190604~20190626,【新】近30天浏览竞品蒸箱未购蒸箱,新标签人群,PC,京东快车(搜索),【+++】候爵_蒸箱_单投,搜索无线,2378,43,1.81%,441.53,185.67,10.27,3,4308.00,6.98%,9.76,
20190604~20190626,【新】微波炉其他店铺近30天浏览或加购未购微波炉烤箱,新标签人群,PC,京东快车(搜索),【+++】M3-L232F风云_微波炉_单投,PC搜索,2377,38,1.60%,163.21,68.66,4.30,7,1641.00,18.42%,10.05,
20190604~20190626,近30天内浏览所选种子商品的人群,定向推荐人群,无线,京东快车(搜索),名爵一体机_蒸箱_单投,搜索PC,2376,279,11.74%,1153.94,485.66,4.14,3,11687.00,1.08%,10.13,
20190604~20190626,【新】九阳品牌其他店铺近30天浏览未购烤箱,新标签人群,PC,京东快车(搜索),【+++】PT2531_电烤箱_单投,搜索PC,2375,14,0.59%,35.68,15.02,2.55,3,175.00,21.43%,4.90,
20190604~20190626,【新】美的电烤箱旗舰店近30天浏览或加购未购微波炉烤箱,新标签人群,PC,京东快车(搜索),【+++】X3-233A_微波炉__单投,PC搜索,2370,14,0.59%,41.60,17.55,2.97,-,-,-,-,
20190604~20190626,【新】松下其他店铺近30天浏览或加购未购微波炉烤箱,新标签人群,无线,京东快车(搜索),【新品】X5-252D_微波炉_单投,无线搜索,2364,219,9.26%,1156.17,489.07,5.28,29,18181.00,13.24%,15.73,
20190604~20190626,【新】格兰仕厨房电器旗舰店近30天浏览或加购未购微波炉,新标签人群,无线,京东快车(搜索),X5-L253E_微波炉_单投,无线搜索,2357,145,6.15%,593.47,251.79,4.09,24,15363.00,16.55%,25.89,
20190604~20190626,【新】美的烤箱近30天top100加购未购,新标签人群,无线,京东快车(搜索),T7-L328E_电烤箱_单投,搜索无线,2348,273,11.63%,1492.94,635.83,5.47,50,82635.00,18.32%,55.35,
20190604~20190626,【新】北美其他品牌店铺近30天浏览未购烤箱,新标签人群,PC,京东快车(搜索),【+++】T3-L324D_电烤箱_单投,搜索PC,2347,46,1.96%,162.66,69.31,3.54,3,241.00,6.52%,1.48,
20190604~20190626,【新】松下其他店铺近30天浏览或加购未购微波炉烤箱,新标签人群,PC,京东快车(搜索),【+++】X3-233A_微波炉__单投,PC搜索,2343,27,1.15%,121.94,52.04,4.52,-,-,-,-,
20190604~20190626,【新】华帝品牌其他店铺近30天浏览未购烤箱,新标签人群,无线,京东快车(搜索),X6-348E_电烤箱_单投,搜索无线-烤箱,2341,257,10.98%,1638.45,699.89,6.38,20,33809.00,7.78%,20.63,
20190604~20190626,【新】格兰仕微波炉P70F20L-DG(S0)近30天浏览,新标签人群,无线,京东快车(搜索),【新品】X5-252D_微波炉_单投,无线搜索,2339,57,2.44%,304.61,130.23,5.34,7,2238.00,12.28%,7.35,
20190604~20190626,【新】格兰仕京东自营旗舰店近30天浏览未购烤箱,新标签人群,无线,京东快车(搜索),S5-L300E_电烤箱_单投,搜索无线,2334,64,2.74%,312.88,134.05,4.89,2,2997.00,3.13%,9.58,
20190604~20190626,【新】近30天已购电饭煲未购微波炉人群,新标签人群,无线,品牌聚效,厨小-京选店铺_厨小,无线-京选店铺,2332,176,7.55%,726.03,311.33,4.13,68,41511.67,38.64%,57.18,
20190604~20190626,【新】微波炉近30天浏览或加购关注且未购,新标签人群,无线,京东快车(搜索),【+++】M1-L201B_微波炉_单投,PC搜索,2331,325,13.94%,830.00,356.07,2.55,79,19974.00,24.31%,24.07,
20190604~20190626,【新】近30天浏览加购未购禽肉蛋品近180天未购微波炉,新标签人群,无线,品牌聚效,厨小-京选店铺_厨小,无线-京选店铺,2322,288,12.40%,809.68,348.70,2.81,73,23472.00,25.35%,28.99,
20190604~20190626,【新】小熊京东自营旗舰店近30天浏览未购烤箱,新标签人群,无线,京东快车(搜索),S3-L251E_电烤箱_单投,搜索无线,2321,73,3.15%,370.69,159.71,5.08,4,696.00,5.48%,1.88,
20190604~20190626,【新】微波炉格兰仕品牌近30天top150加购未购,新标签人群,无线,京东快车(搜索),【+】X3-L239C_微波炉_单投,无线搜索,2320,241,10.39%,1085.71,467.98,4.51,23,5510.00,9.54%,5.08,
20190604~20190626,【新】格兰仕京东自营旗舰店近30天浏览未购烤箱,新标签人群,PC,京东快车(搜索),【新品】PS20C1_电烤箱_单投,搜索PC,2320,5,0.22%,23.80,10.26,4.76,2,-,40.00%,-,
20190604~20190626,【新】近30天浏览未购998元以上高端烤箱蒸箱top135个型号,新标签人群,PC,京东快车(搜索),EA0965HM-03SE_蒸箱_单投,搜索PC,2319,7,0.30%,93.25,40.21,13.32,-,-,-,-,
20190604~20190626,【新】松下其他店铺近30天浏览或加购未购微波炉烤箱,新标签人群,无线,京东快车(搜索),【+++】X3-233A_微波炉__单投,无线搜索,2316,349,15.07%,1047.80,452.42,3.00,63,21335.00,18.05%,20.36,
20190604~20190626,【新】烤箱近30天搜索偏好未购买微烤,新标签人群,PC,京东快车(搜索),【+++】T3-L322E_电烤箱_单投,搜索无线,2315,13,0.56%,46.57,20.12,3.58,-,-,-,-,
20190604~20190626,【新】苏泊尔京东自营旗舰店近30天浏览未购烤箱,新标签人群,无线,京东快车(搜索),【新品】PS20C1_电烤箱_单投,搜索无线,2311,142,6.14%,745.35,322.52,5.25,10,2817.00,7.04%,3.78,
20190604~20190626,【新】近30天浏览未购998元以上高端烤箱蒸箱top135个型号,新标签人群,PC,京东快车(搜索),【+++】候爵_蒸箱_单投,搜索无线,2298,20,0.87%,171.44,74.60,8.57,-,-,-,-,
20190604~20190626,【新】近30天加购未购竞品烤箱1,新标签人群,无线,京东快车(搜索),T7-L385F_电烤箱_单投,搜索无线,2297,124,5.40%,574.74,250.21,4.64,18,4712.00,14.52%,8.20,
20190604~20190626,【新】海氏品牌其他店铺近30天浏览未购烤箱,新标签人群,无线,京东快车(搜索),【+++】T3-L322E_电烤箱_单投,搜索无线,2297,227,9.88%,1261.24,549.08,5.56,53,13399.00,23.35%,10.62,
20190604~20190626,【新】格兰仕厨房电器旗舰店近30天浏览或加购未购微波炉,新标签人群,PC,京东快车(搜索),【+】M3-L233B_微波炉_单投,PC搜索,2292,40,1.75%,99.49,43.41,2.49,11,2707.00,27.50%,27.21,
20190604~20190626,【新】格兰仕微波炉 G70D20CN1P-D2(S0)近30天浏览,新标签人群,无线,京东快车(搜索),【新品】PG2310 _微波炉_单投,无线搜索,2292,77,3.36%,446.90,194.98,5.80,8,3983.00,10.39%,8.91,
20190604~20190626,【新】九阳京东自营旗舰店近30天浏览未购烤箱,新标签人群,无线,京东快车(搜索),S3-L251E_电烤箱_单投,搜索无线,2288,97,4.24%,503.44,220.03,5.19,12,15597.00,12.37%,30.98,
20190604~20190626,【新】微波炉其他店铺近30天浏览或加购未购微波炉烤箱,新标签人群,无线,京东快车(搜索),【+】X3-L239C_微波炉_单投,无线搜索,2287,164,7.17%,710.58,310.70,4.33,22,6462.00,13.41%,9.09,
20190604~20190626,【新】美的品牌微波炉top200加购未购,新标签人群,无线,京东快车(搜索),【新品】X5-252D_微波炉_单投,无线搜索,2285,116,5.08%,600.40,262.76,5.18,24,11316.00,20.69%,18.85,
20190604~20190626,【新】蒸箱-近30天已购卫浴产品人群,新标签人群,无线,京东快车(搜索),【+++】王爵_蒸箱_单投,搜索无线,2283,229,10.03%,3872.42,1696.20,16.91,41,73977.00,17.90%,19.10,
20190604~20190626,【新】美的蒸箱top200近30天浏览或加购未购蒸箱微烤,新标签人群,PC,京东快车(搜索),极光烤箱_蒸箱_单投,搜索PC,2273,11,0.48%,65.81,28.95,5.98,2,-,18.18%,-,
20190604~20190626,【新】九阳品牌其他店铺近30天浏览未购烤箱,新标签人群,无线,京东快车(搜索),T7-L385F_电烤箱_单投,搜索无线,2272,137,6.03%,637.93,280.78,4.66,13,2582.00,9.49%,4.05,
20190604~20190626,【新】格兰仕品牌其他店铺近30天浏览未购烤箱,新标签人群,无线,京东快车(搜索),S5-L300E_电烤箱_单投,搜索无线,2271,88,3.87%,429.31,189.04,4.88,5,3054.00,5.68%,7.11,
20190604~20190626,【新】老板油烟机top100近30天浏览或加购未购蒸箱微烤,新标签人群,无线,京东快车(搜索),【+++】王爵_蒸箱_单投,搜索无线,2269,327,14.41%,5425.83,2391.29,16.59,65,106572.00,19.88%,19.64,
20190604~20190626,【新】近30天已购电饭煲未购微波炉人群,新标签人群,无线,京东快车(搜索),【+】X3-L239C_微波炉_单投,无线搜索,2262,199,8.80%,907.71,401.29,4.56,43,20324.00,21.61%,22.39,
20190604~20190626,【新】西门子家电京东自营旗舰店工贸家电近30天浏览未购高端烤箱蒸箱,新标签人群,PC,京东快车(搜索),【+++】候爵_蒸箱_单投,搜索无线,2260,33,1.46%,324.00,143.36,9.82,2,3999.00,6.06%,12.34,
20190604~20190626,【新】近30天已购电饭煲未购微波炉人群,新标签人群,无线,京东快车(搜索),X6-348E_微波炉_单投,无线搜索,2256,67,2.97%,251.41,111.44,3.75,3,1724.00,4.48%,6.86,
20190604~20190626,【新】美的厨小自营店铺30天加购未购微蒸烤,新标签人群,无线,京东快车(搜索),【新品】X5-252D_微波炉_单投,无线搜索,2250,112,4.98%,595.55,264.69,5.32,29,13912.00,25.89%,23.36,
20190604~20190626,默认购买人群,京选人群,PC,京东快车(搜索),【+++】PT2531_电烤箱_单投,搜索无线,2246,40,1.78%,36.47,16.24,0.91,1,167.00,2.50%,4.58,
20190604~20190626,【新】海氏品牌其他店铺近30天浏览未购烤箱,新标签人群,无线,京东快车(搜索),T7-L328E_电烤箱_单投,搜索无线,2246,194,8.64%,1080.33,481.00,5.57,27,7295.00,13.92%,6.75,
20190604~20190626,【新】微波炉格兰仕品牌近30天top150浏览未购,新标签人群,PC,京东快车(搜索),M1-L202B_微波炉_单投,无线搜索-北京,2245,67,2.98%,203.29,90.55,3.03,17,4730.00,25.37%,23.27,
20190604~20190626,【新】康佳卡士品牌其他店铺近30天浏览未购烤箱,新标签人群,无线,京东快车(搜索),【+++】T7-L384D_电烤箱_单投,搜索无线,2244,88,3.92%,423.88,188.89,4.82,7,1044.00,7.95%,2.46,
20190604~20190626,【新】微波炉其他店铺近30天浏览或加购未购微波炉烤箱,新标签人群,无线,京东快车(搜索),M3-L235F风云_微波炉_单投,无线搜索,2242,134,5.98%,502.80,224.26,3.75,10,3540.00,7.46%,7.04,
20190604~20190626,【新】其他品牌微波炉近30天top200浏览未购,新标签人群,PC,京东快车(搜索),【+】M3-L233B_微波炉_单投,PC搜索,2240,42,1.88%,99.93,44.61,2.38,10,2756.00,23.81%,27.58,
20190604~20190626,【新】微波炉其他店铺近30天浏览或加购未购微波炉烤箱,新标签人群,无线,京东快车(搜索),【新品】PG2310 _微波炉_单投,无线搜索,2236,242,10.82%,1213.23,542.59,5.01,21,17627.00,8.68%,14.53,
20190604~20190626,【新】老板油烟机top100近30天浏览或加购未购蒸箱微烤,新标签人群,无线,京东快车(搜索),极光蒸箱_蒸箱_单投,搜索无线,2236,278,12.43%,3444.28,1540.38,12.39,28,38922.00,10.07%,11.30,
20190604~20190626,【新】美的电烤箱旗舰店近30天浏览或加购未购微波炉烤箱,新标签人群,无线,京东快车(搜索),【+++】X3-233A_微波炉__单投,无线搜索,2233,283,12.67%,840.43,376.37,2.97,51,20970.00,18.02%,24.95,
20190604~20190626,【新】华帝品牌其他店铺近30天浏览未购烤箱,新标签人群,PC,京东快车(搜索),【+++】PT2531_电烤箱_单投,搜索PC,2233,13,0.58%,34.86,15.61,2.68,-,-,-,-,
20190604~20190626,【新】美的品牌微波炉top200加购未购,新标签人群,PC,京东快车(搜索),【+++】X3-233A_微波炉__单投,PC搜索,2231,28,1.26%,107.02,47.97,3.82,3,797.00,10.71%,7.45,
20190604~20190626,【新】近30天浏览未购998元以上高端烤箱蒸箱top117个型号,新标签人群,PC,京东快车(搜索),【+++】伯爵_蒸箱_单投,搜索无线,2226,34,1.53%,157.32,70.67,4.63,4,5798.00,11.76%,36.85,
20190604~20190626,【新】近30天浏览未购竞品烤箱2,新标签人群,PC,京东快车(搜索),T7-L385F_电烤箱_单投,搜索PC,2223,16,0.72%,63.14,28.40,3.95,4,2093.00,25.00%,33.15,
20190604~20190626,【新】美的品牌微波炉top200近30天浏览未购,新标签人群,无线,京东快车(搜索),【+++】X3-233A_微波炉__单投,PC搜索,2222,303,13.64%,982.15,442.01,3.24,87,44495.00,28.71%,45.30,
20190604~20190626,【新】小熊京东自营旗舰店近30天浏览未购烤箱,新标签人群,无线,京东快车(搜索),【新品】T1-109F_电烤箱_单投,搜索无线,2210,332,15.02%,1131.95,512.19,3.41,116,56092.00,34.94%,49.55,
20190604~20190626,【新】格兰仕微波炉P70F20L-DG(S0)近30天浏览,新标签人群,无线,京东快车(搜索),X6-348E_微波炉_单投,无线搜索,2204,64,2.90%,238.35,108.14,3.72,1,338.00,1.56%,1.42,
20190604~20190626,【新】近30天搜索偏好未购蒸箱,新标签人群,无线,京东快车(搜索),EA0965HM-03SE_蒸箱_单投,搜索无线,2199,137,6.23%,2758.42,1254.40,20.13,20,23289.00,14.60%,8.44,
