时间,人群名称,人群类型,推广设备,产品线,计划,单元,展现数,点击数,点击率,总费用,千次展现成本,平均点击成本,总订单行,总订单金额,转化率,ROI,
20190604~20190626,油烟机核心人群（老板方太美的海尔华帝）,标签人群,PC,京东快车(搜索),【A+++】MG80VN13DG5_美的洗衣机_单投,MG80VN13DG5搜索,462,7,1.52%,13.33,28.85,1.90,4,6858.00,57.14%,514.48,
20190604~20190626,再营销-快车计划再营销人群,标签人群,PC,京东快车(搜索),【B】MB90V31D_美的洗衣机_单投,MB90V31D搜索无线,455,11,2.42%,22.94,50.42,2.09,8,11400.00,72.73%,496.95,
20190604~20190626,核心人群-空调-格力,标签人群,PC,京东快车(搜索),【A+】MD100VT15D5_美的洗衣机_单投,MD100VT15D5搜索无线,455,5,1.10%,16.77,36.86,3.35,1,1698.00,20.00%,101.25,
20190604~20190626,意向人群-洗衣机-西门子,标签人群,PC,京东快车(搜索),【B】MD80VN13DG5_美的洗衣机_单投,MD80VN13DG5搜索无线,455,2,0.44%,5.05,11.10,2.53,-,-,-,-,
20190604~20190626,热水器核心人群（美的海尔林内）,标签人群,PC,京东快车(搜索),【C】MG100V76DQCJ5_美的洗衣机_单投,MG100V76DQCJ5搜索PC,452,10,2.21%,31.28,69.20,3.13,3,6992.00,30.00%,223.53,
20190604~20190626,冰箱意向人群（美海美菱容西门子）,标签人群,无线,京东快车(搜索),【B】MG90V31DS5_美的洗衣机_单投,【搜索】-无线,451,22,4.88%,73.49,162.95,3.34,2,3398.00,9.09%,46.24,
20190604~20190626,核心人群-冰箱-海尔,标签人群,PC,京东快车(搜索),【B】MD80VN13DG5_美的洗衣机_单投,MD80VN13DG5搜索无线,451,3,0.67%,6.95,15.41,2.32,-,-,-,-,
20190604~20190626,意向人群-冰箱-海尔,标签人群,PC,京东快车(搜索),【A+++】MD100V31DG5_美的洗衣机_单投,【搜索】-无线,450,22,4.89%,55.17,122.60,2.51,1,2699.00,4.55%,48.92,
20190604~20190626,洗衣机意向人群（三洋LG统帅博世创维）,标签人群,PC,京东快车(搜索),【A+】MB100V50QC_美的洗衣机_单投,【搜索】无线,449,9,2.00%,30.42,67.75,3.38,-,-,-,-,
20190604~20190626,热水器核心人群（万家乐统帅志高奥特朗）,标签人群,无线,京东快车(搜索),【A】MD80V51D5_美的洗衣机_单投,搜索无线,449,26,5.79%,110.70,246.55,4.26,56,41195.30,215.38%,372.13,
20190604~20190626,热水器核心人群（美的海尔林内）,标签人群,无线,京东快车(搜索),【B】MB80V50DQCG_美的洗衣机_单投,MB80V50DQCG搜索,448,22,4.91%,65.70,146.65,2.99,14,19030.00,63.64%,289.65,
20190604~20190626,消毒柜核心人群（康宝美的方太海尔老板）,标签人群,无线,京东快车(搜索),【A+++】MG80VN13DG5_美的洗衣机_单投,MG80VN13DG5搜索,448,34,7.59%,93.33,208.33,2.75,12,23059.00,35.29%,247.07,
20190604~20190626,自定义-美的热水器3个月已购人群,标签人群,PC,京东快车(搜索),【A】MD80V51D5_美的洗衣机_单投,搜索无线,448,3,0.67%,12.82,28.62,4.27,-,-,-,-,
20190604~20190626,【新】烘干机类目意向,新标签人群,PC,京东快车(搜索),【A+】MD100VT15D5_美的洗衣机_单投,MD100VT15D5搜索无线,447,11,2.46%,37.49,83.87,3.41,1,1698.00,9.09%,45.29,
20190604~20190626,意向人群-冰箱-美菱,标签人群,PC,京东快车(搜索),【A++】MG100V51D5_美的洗衣机_单投,【搜索】-无线,447,5,1.12%,13.40,29.98,2.68,-,-,-,-,
20190604~20190626,洗衣机核心人群（美的+小天鹅）,标签人群,无线,京东快车(搜索),【A+】MB100V50QC_美的洗衣机_单投,【搜索】PC,446,16,3.59%,27.57,61.82,1.72,24,28947.00,150.00%,1049.95,
20190604~20190626,自定义-美的热水器3个月已购人群,标签人群,无线,京东快车(搜索),【C】MG100V76DQCJ5_美的洗衣机_单投,MG100V76DQCJ5搜索无线,444,41,9.23%,114.27,257.36,2.79,8,19288.00,19.51%,168.79,
20190604~20190626,空调核心人群（格美海志奥）,标签人群,无线,京东快车(搜索),【A+】MB100V50QC_美的洗衣机_单投,【搜索】PC,443,14,3.16%,29.34,66.23,2.10,24,29547.00,171.43%,1007.06,
20190604~20190626,自定义-核心型号扩展至店铺-海尔洗旗,标签人群,无线,京东快车(搜索),【A+++】MB100VJ31_美的洗衣机_单投,【搜索】PC,442,34,7.69%,82.71,187.13,2.43,4,6098.00,11.76%,73.73,
20190604~20190626,空调核心人群（格美海志奥）,标签人群,无线,京东快车(搜索),【A+++】MB100VJ31_美的洗衣机_单投,【搜索】PC,440,26,5.91%,61.18,139.05,2.35,3,5699.00,11.54%,93.15,
20190604~20190626,燃气灶核心人群（老板方太美的海尔华帝）,标签人群,PC,京东快车(搜索),【A+】MD100V71WDX_美的洗衣机_单投,【搜索】无线,438,12,2.74%,38.26,87.35,3.19,6,10091.00,50.00%,263.75,
20190604~20190626,自定义-洗衣机top180机型不扩展,标签人群,无线,京东快车(搜索),【B】MB80V50DQCG_美的洗衣机_单投,MB80V50DQCG搜索,435,10,2.30%,28.80,66.21,2.88,14,19000.00,140.00%,659.72,
20190604~20190626,燃气灶核心人群（老板方太美的海尔华帝）,标签人群,无线,京东快车(搜索),【提升销售】MH100-H05J_美的洗衣机_单投,MH100-H05J搜索无线,435,39,8.97%,79.86,183.59,2.05,1,1099.00,2.56%,13.76,
20190604~20190626,自定义-美的洗衣机扩展至三级类目+品牌洗衣机,标签人群,PC,京东快车(搜索),【提升销售】MB100V50WDQCJ_美的洗衣机_单投,搜索-无线,435,1,0.23%,2.80,6.44,2.80,-,-,-,-,
20190604~20190626,搜索-洗衣机搜索人群-海尔洗衣机,标签人群,PC,京东快车(搜索),【A+++】MB90VN13_美的洗衣机_单投,【搜索】无线,433,-,-,-,-,-,-,-,-,-,
20190604~20190626,冰箱意向人群（康佳TCL奥玛三星海信）,标签人群,PC,京东快车(搜索),【B】MB90V31D_美的洗衣机_单投,MB90V31D搜索无线,432,5,1.16%,4.63,10.72,0.93,14,43853.00,280.00%,9471.49,
20190604~20190626,【新】冰空洗家装人群-美的,新标签人群,PC,京东快车(搜索),【A】MD80V51D5_美的洗衣机_单投,搜索无线,429,3,0.70%,14.64,34.13,4.88,-,-,-,-,
20190604~20190626,核心人群-冰箱-美的,标签人群,PC,京东快车(搜索),【B】MD80VN13DG5_美的洗衣机_单投,MD80VN13DG5搜索无线,428,3,0.70%,9.47,22.13,3.16,-,-,-,-,
20190604~20190626,空调核心人群（扬子海信长虹科龙志高）,标签人群,PC,京东快车(搜索),【A+】MD100V71WDX_美的洗衣机_单投,【搜索】无线,425,5,1.18%,13.50,31.76,2.70,4,4494.00,80.00%,332.89,
20190604~20190626,洗衣机核心人群（海尔西门子博世三洋LG）,标签人群,无线,京东快车(搜索),【A+】MB100VJ31D_美的洗衣机_单投,【搜索】PC,419,20,4.77%,64.51,153.96,3.23,2,3898.00,10.00%,60.42,
20190604~20190626,【新】烟灶热家装人群1,新标签人群,无线,京东快车(搜索),【提升销售】MH70VZ30_美的洗衣机_单投,MH70VZ30搜索,418,56,13.40%,122.99,294.23,2.20,5,5595.00,8.93%,45.49,
20190604~20190626,【新】烘干机类目意向,新标签人群,PC,京东快车(搜索),【A+++】MD100V31DG5_美的洗衣机_单投,【搜索】-PC,417,13,3.12%,29.17,69.95,2.24,-,-,-,-,
20190604~20190626,意向人群-洗衣机-三洋,标签人群,无线,京东快车(搜索),【A+++】MG100V331DS5_美的洗衣机_单投,搜索-无线,415,16,3.86%,48.23,116.22,3.01,-,-,-,-,
20190604~20190626,【新】美的 MG80VN13DG5-竞品-5.5,新标签人群,PC,京东快车(搜索),【A+++】MG80VN13DG5_美的洗衣机_单投,MG80VN13DG5搜索,412,4,0.97%,10.24,24.85,2.56,3,5400.00,75.00%,527.34,
20190604~20190626,意向人群-冰箱-海尔,标签人群,PC,京东快车(搜索),【A+++】MB100VJ31_美的洗衣机_单投,【搜索】无线,412,3,0.73%,9.38,22.77,3.13,-,-,-,-,
20190604~20190626,冰箱核心人群（美海美菱容西门子）,标签人群,PC,京东快车(搜索),【提升销售】MH70VZ30_美的洗衣机_单投,MH70VZ30搜索,412,11,2.67%,19.98,48.50,1.82,1,1099.00,9.09%,55.01,
20190604~20190626,冰箱意向人群（康佳TCL奥玛三星海信）,标签人群,无线,京东快车(搜索),【C】MG100V76DQCJ5_美的洗衣机_单投,MG100V76DQCJ5搜索PC,409,25,6.11%,67.07,163.99,2.68,18,36433.30,72.00%,543.21,
20190604~20190626,冰箱核心人群（康佳TCL奥玛三星海信）,标签人群,无线,京东快车(搜索),【C】MG100V76DQCJ5_美的洗衣机_单投,MG100V76DQCJ5搜索PC,409,25,6.11%,67.07,163.99,2.68,18,36433.30,72.00%,543.21,
20190604~20190626,近30天内浏览所选种子商品的人群,定向推荐人群,无线,京东快车(搜索),【C】MG100V76DQCJ5_美的洗衣机_单投,MG100V76DQCJ5搜索PC,403,30,7.44%,79.46,197.17,2.65,7,8893.00,23.33%,111.92,
20190604~20190626,自定义-美的洗衣机近3个月已购人群,标签人群,PC,京东快车(搜索),【A+】MB100VJ31D_美的洗衣机_单投,【搜索】无线,403,5,1.24%,13.52,33.55,2.70,26,101890.00,520.00%,7536.24,
20190604~20190626,空调核心人群（格美海志奥）,标签人群,PC,京东快车(搜索),【提升销售】MH70VZ30_美的洗衣机_单投,MH70VZ30搜索,402,12,2.99%,15.84,39.40,1.32,2,2398.00,16.67%,151.39,
20190604~20190626,【新】冰空洗家装人群-海尔,新标签人群,无线,京东快车(搜索),【提升销售】MH70VZ30_美的洗衣机_单投,MH70VZ30搜索,395,69,17.47%,156.41,395.97,2.27,12,13988.00,17.39%,89.43,
20190604~20190626,空调核心人群（格力美的海尔奥克斯TCL）,标签人群,PC,京东快车(搜索),【提升销售】MH70VZ30_美的洗衣机_单投,MH70VZ30搜索,395,10,2.53%,12.73,32.23,1.27,1,1299.00,10.00%,102.04,
20190604~20190626,再营销-快车计划再营销人群2,标签人群,PC,京东快车(搜索),【B】MB90V31D_美的洗衣机_单投,MB90V31D搜索无线,393,5,1.27%,10.79,27.46,2.16,6,9487.00,120.00%,879.24,
20190604~20190626,自定义-hr9-10公斤洗烘不扩展,标签人群,无线,京东快车(搜索),【A+++】MD100V31DG5_美的洗衣机_单投,【搜索】-无线,392,39,9.95%,142.44,363.37,3.65,2,4298.00,5.13%,30.17,
20190604~20190626,空调核心人群（扬子海信长虹科龙志高）,标签人群,PC,京东快车(搜索),【A+】MB100V50QC_美的洗衣机_单投,【搜索】PC,391,4,1.02%,10.45,26.73,2.61,1,1399.00,25.00%,133.88,
20190604~20190626,洗衣机品牌人群（美的+小天鹅）,标签人群,无线,京东直投,,,391,12,3.07%,1.95,4.99,0.16,-,-,-,-,
20190604~20190626,燃气灶核心人群（老板方太美的海尔华帝）,标签人群,PC,京东快车(搜索),【A+】MB100V50QC_美的洗衣机_单投,【搜索】PC,390,6,1.54%,13.97,35.82,2.33,3,6296.00,50.00%,450.68,
20190604~20190626,意向人群-冰箱-容声,标签人群,PC,京东快车(搜索),【A+】MD100VT15D5_美的洗衣机_单投,MD100VT15D5搜索无线,388,3,0.77%,12.98,33.45,4.33,1,2796.00,33.33%,215.41,
20190604~20190626,热水器核心人群（美的海尔林内）,标签人群,PC,京东快车(搜索),【B】MG90V31DS5_美的洗衣机_单投,【搜索】PC,387,5,1.29%,10.50,27.13,2.10,8,7379.00,160.00%,702.76,
20190604~20190626,洗衣机品牌人群（美的+小天鹅）,标签人群,无线,京东快车(搜索),【B】MG90V31DS5_美的洗衣机_单投,【搜索】PC,382,21,5.50%,48.83,127.83,2.33,12,36805.00,57.14%,753.74,
20190604~20190626,冰箱意向人群（美海美菱容西门子）,标签人群,PC,京东快车(搜索),【B】MB80V50DQCG_美的洗衣机_单投,MB80V50DQCG搜索,382,8,2.09%,19.40,50.79,2.42,1,1599.00,12.50%,82.42,
20190604~20190626,油烟机核心人群（老板方太美的海尔华帝）,标签人群,PC,京东快车(搜索),【C】MG100V76DQCJ5_美的洗衣机_单投,MG100V76DQCJ5搜索PC,381,8,2.10%,23.71,62.23,2.96,3,6992.00,37.50%,294.90,
20190604~20190626,冰箱核心人群（美海美菱容西门子）,标签人群,PC,京东快车(搜索),【提升销售】MH100-H05J_美的洗衣机_单投,MH100-H05J搜索无线,381,3,0.79%,7.61,19.97,2.54,-,-,-,-,
20190604~20190626,九数_618_波轮_类目内_高分段_无品牌倾向_0608,外部导入人群,无线,京东直投,,,381,1,0.26%,5.68,14.91,5.68,-,-,-,-,
20190604~20190626,近30天内加购、加关注所选种子商品的人群,定向推荐人群,PC,京东快车(搜索),【B】MB80V50DQCG_美的洗衣机_单投,MB80V50DQCG搜索,380,6,1.58%,16.90,44.47,2.82,11,27165.00,183.33%,1607.40,
20190604~20190626,热水器核心人群（万和斯密斯能率）,标签人群,无线,京东快车(搜索),【B】MG90V31DS5_美的洗衣机_单投,【搜索】-无线,378,16,4.23%,51.57,136.43,3.22,3,5016.00,18.75%,97.27,
20190604~20190626,九数_618_波轮_类目内_高分段_2k_2.5k_0608,外部导入人群,无线,京东直投,,,377,2,0.53%,0.57,1.51,0.28,-,-,-,-,
20190604~20190626,热水器核心人群（万和斯密斯能率）,标签人群,无线,京东快车(搜索),【A+++】MG100V331DS5_美的洗衣机_单投,MG100V331DS5搜索-PC,374,35,9.36%,80.00,213.90,2.29,10,15842.00,28.57%,198.03,
20190604~20190626,自定义-美的意向人群30天,标签人群,PC,京东快车(搜索),【提升销售】MB100V50WDQCJ_美的洗衣机_单投,搜索-PC,374,3,0.80%,3.14,8.40,1.05,-,-,-,-,
20190604~20190626,意向人群-冰箱-美的,标签人群,PC,京东快车(搜索),【A+++】MG100V331DS5_美的洗衣机_单投,搜索-无线,374,23,6.15%,57.88,154.76,2.52,3,5220.00,13.04%,90.19,
20190604~20190626,热水器核心人群（万家乐统帅志高奥特朗）,标签人群,PC,京东快车(搜索),【A+++】MD100V31DG5_美的洗衣机_单投,【搜索】-无线,373,12,3.22%,31.30,83.91,2.61,-,-,-,-,
20190604~20190626,自定义-美的热水器3个月已购人群,标签人群,无线,京东快车(搜索),【提升销售】MH70VZ30_美的洗衣机_单投,MH70VZ30搜索,372,66,17.74%,144.90,389.52,2.20,8,8819.00,12.12%,60.86,
20190604~20190626,自定义-hr9-10公斤洗烘不扩展,标签人群,PC,京东快车(搜索),【A】MD80V51D5_美的洗衣机_单投,搜索无线,371,6,1.62%,25.00,67.39,4.17,-,-,-,-,
20190604~20190626,自定义-洗衣机9公斤波轮top不扩展,标签人群,PC,京东快车(搜索),【B】MB90V31D_美的洗衣机_单投,MB90V31D搜索PC,370,10,2.70%,14.15,38.24,1.42,3,2997.00,30.00%,211.80,
20190604~20190626,空调核心人群（扬子海信长虹科龙志高）,标签人群,无线,京东快车(搜索),【提升销售】MH100-H05J_美的洗衣机_单投,MH100-H05J搜索无线,369,30,8.13%,67.89,183.98,2.26,-,-,-,-,
20190604~20190626,油烟机核心人群（老板方太美的海尔华帝）,标签人群,无线,品牌聚效,跨品类【618临时】,无线首焦-跨品类,368,2,0.54%,15.29,41.55,7.65,-,-,-,-,
20190604~20190626,意向人群-洗衣机-统帅（Leader）,标签人群,PC,京东快车(搜索),【B】MD80VN13DG5_美的洗衣机_单投,MD80VN13DG5搜索无线,365,3,0.82%,9.50,26.03,3.17,-,-,-,-,
20190604~20190626,热水器核心人群（万和斯密斯能率）,标签人群,PC,京东快车(搜索),【A+】MD100V71WDX_美的洗衣机_单投,【搜索】无线,364,10,2.75%,36.38,99.95,3.64,5,6493.00,50.00%,178.48,
20190604~20190626,【新】近15天浏览小洗衣机未购买,新标签人群,PC,京东快车(搜索),【新品培养】MB30VH05,搜索-无线,360,13,3.61%,38.32,106.44,2.95,2,3398.00,15.38%,88.67,
20190604~20190626,自定义-洗衣机top180机型不扩展,标签人群,无线,京东快车(搜索),【A+】MB100V50QC_美的洗衣机_单投,【搜索】PC,360,13,3.61%,22.70,63.06,1.75,24,28947.00,184.62%,1275.20,
20190604~20190626,洗衣机意向人群（三洋LG统帅博世创维）,标签人群,无线,京东快车(搜索),【A+++】MD100V31DG5_美的洗衣机_单投,【搜索】-PC,358,36,10.06%,80.99,226.23,2.25,2,3617.00,5.56%,44.66,
20190604~20190626,油烟机核心人群（老板方太美的海尔华帝）,标签人群,PC,京东快车(搜索),【B】MG90V31DS5_美的洗衣机_单投,【搜索】PC,357,5,1.40%,12.84,35.97,2.57,8,7379.00,160.00%,574.69,
20190604~20190626,冰箱意向人群（康佳TCL奥玛三星海信）,标签人群,无线,京东快车(搜索),【提升销售】MH70VZ30_美的洗衣机_单投,MH70VZ30搜索,357,48,13.45%,99.36,278.32,2.07,3,3397.00,6.25%,34.19,
20190604~20190626,自定义-美的热水器3个月已购人群,标签人群,PC,京东快车(搜索),【A+++】MG80VN13DG5_美的洗衣机_单投,MG80VN13DG5搜索,353,7,1.98%,11.04,31.27,1.58,23,155648.00,328.57%,14098.55,
20190604~20190626,核心人群-冰箱-美的,标签人群,PC,京东快车(搜索),【B】MB90V31D_美的洗衣机_单投,MB90V31D搜索PC,353,5,1.42%,5.07,14.36,1.01,2,2398.00,40.00%,472.98,
20190604~20190626,搜索-洗衣机搜索人群-滚筒,标签人群,无线,京东快车(搜索),【C】MG100V76DQCJ5_美的洗衣机_单投,MG100V76DQCJ5搜索PC,353,31,8.78%,90.17,255.44,2.91,-,-,-,-,
20190604~20190626,近30天内浏览所选种子商品的人群,定向推荐人群,PC,京东快车(搜索),【C】MG100V76DQCJ5_美的洗衣机_单投,MG100V76DQCJ5搜索无线,351,3,0.85%,14.21,40.48,4.74,-,-,-,-,
20190604~20190626,洗衣机意向人群（三洋LG统帅博世创维）,标签人群,无线,京东快车(搜索),【A+】MB100VJ31D_美的洗衣机_单投,【搜索】PC,349,12,3.44%,37.66,107.91,3.14,2,3898.00,16.67%,103.51,
20190604~20190626,消毒柜核心人群（康宝美的方太海尔老板）,标签人群,无线,京东快车(搜索),【提升销售】MH100-H05J_美的洗衣机_单投,MH100-H05J搜索无线,347,39,11.24%,84.86,244.55,2.18,1,1638.00,2.56%,19.30,
20190604~20190626,【新】冰空洗家装人群-海尔,新标签人群,PC,京东快车(搜索),【A】MD80V51D5_美的洗衣机_单投,搜索无线,347,4,1.15%,17.35,50.00,4.34,-,-,-,-,
20190604~20190626,核心人群-空调-美的,标签人群,PC,京东快车(搜索),【A+】MD100VT15D5_美的洗衣机_单投,MD100VT15D5搜索无线,346,4,1.16%,15.80,45.66,3.95,2,2149.00,50.00%,136.01,
20190604~20190626,燃气灶核心人群（老板方太美的海尔华帝）,标签人群,无线,京东快车(搜索),【C】MG100V76DQCJ5_美的洗衣机_单投,MG100V76DQCJ5搜索PC,345,30,8.70%,84.85,245.94,2.83,10,13472.00,33.33%,158.77,
20190604~20190626,空调核心人群（格美海志奥）,标签人群,PC,京东快车(搜索),【提升销售】MH100-H05J_美的洗衣机_单投,MH100-H05J搜索无线,344,4,1.16%,9.24,26.86,2.31,-,-,-,-,
20190604~20190626,空调核心人群（格力美的海尔奥克斯TCL）,标签人群,PC,京东快车(搜索),【提升销售】MH100-H05J_美的洗衣机_单投,MH100-H05J搜索无线,342,4,1.17%,9.24,27.02,2.31,-,-,-,-,
20190604~20190626,自定义-美的热水器3个月已购人群,标签人群,PC,京东快车(搜索),【C】MG100V76DQCJ5_美的洗衣机_单投,MG100V76DQCJ5搜索PC,340,7,2.06%,22.62,66.53,3.23,3,6992.00,42.86%,309.11,
20190604~20190626,洗衣机意向人群（海尔西门子TCL松下海信,标签人群,无线,京东快车(搜索),【A+】MB100V50QC_美的洗衣机_单投,【搜索】PC,340,10,2.94%,18.74,55.12,1.87,24,28947.00,240.00%,1544.66,
20190604~20190626,搜索-洗衣机搜索人群-洗烘,标签人群,PC,京东快车(搜索),【A】MD80V51D5_美的洗衣机_单投,搜索无线,340,3,0.88%,13.77,40.50,4.59,-,-,-,-,
20190604~20190626,热水器核心人群（万和斯密斯能率）,标签人群,无线,京东快车(搜索),【提升销售】MH70VZ30_美的洗衣机_单投,MH70VZ30搜索,340,57,16.76%,122.07,359.03,2.14,6,6994.00,10.53%,57.29,
20190604~20190626,搜索-洗衣机搜索人群-洗烘,标签人群,PC,京东快车(搜索),【A+++】MD100V31DG5_美的洗衣机_单投,【搜索】-无线,340,9,2.65%,18.63,54.79,2.07,-,-,-,-,
